date,code,short,full,day5,day10,day20,day60,day120,day250,day364
2017/04/14,002360,同德化工,同德化工2016年度业绩说明会,-0.08163759689922491,-0.11759779877975848,-0.14248753214572024,-0.2336436602950599,-0.27191813509544766,-0.32460033891093304,-0.360066097207404
2017/04/28,300302,同有科技,同有科技2016年度业绩说明会,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/05/05,002052,同洲电子,同洲电子2016年度业绩网上说明会,-0.017945109078113936,-0.04094631483166507,-0.08781344198217887,-0.2516089215043479,-0.31781963809907593,-0.4063169461337411,-0.44987485250337034
2017/04/18,300538,同益股份,同益股份2016年度业绩网上说明会,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/05/05,300506,名家汇,名家汇2016年度业绩说明会,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/04/19,002830,名雕股份,名雕股份2016年度业绩说明会,0.0041382164287192226,-0.03442125914036038,-0.06351743149789692,-0.2752244621378961,-0.4440312889194187,-0.48757419949889363,-0.5428559111562984
2017/03/09,300111,向日葵,向日葵2016年度业绩说明会,-0.012048192771084338,-0.011603698487539064,-0.03025274444728098,-0.10336469917308246,-0.20390560372140845,-0.234524089027315,-0.2619521065392903
2017/04/24,002232,启明信息,启明信息2016年度业绩说明会,-0.03518127757529246,-0.04585475226949589,-0.06710862359397905,0.0007678474275096463,-0.049945168418322576,-0.10204839414750107,-0.16762721871419128
2017/05/05,002439,启明星辰,启明星辰2016年度业绩网上说明会,-0.0026466696074103576,-0.02567589185730242,-0.04028985507246378,-0.0850308285398093,-0.0684826142604938,-0.005035859401527151,0.0051522847733462855
2017/04/26,300500,启迪设计,启迪设计2016年度业绩网上说明会,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/05/05,300292,吴通控股,吴通控股2016年度业绩网上说明会,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/05/08,300550,和仁科技,和仁科技2016年度业绩网上说明会,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/05/11,300273,和佳股份,和佳股份2016年度业绩网上说明会,-0.04028239202657803,-0.03359898176137942,-0.0115667533697982,-0.08021772106719,-0.21675201541347652,-0.29471581223542603,-0.38042942842972166
2017/04/28,300279,和晶科技,和晶科技2016年度业绩网上说明会,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/05/05,002816,和科达,和科达2016年度报告业绩说明会,0.0,0.0,0.0,0.0,-0.2138508967536526,-0.3746674051858599,-0.4592089321658467
2017/05/09,002824,和胜股份,和胜股份2016年度业绩网上说明会,-0.023671185711211615,-0.023753986766316102,-0.06560411311053956,-0.2934434724296646,-0.3544905620915035,-0.41511256660168955,-0.4740641165755925
2017/04/12,300141,和顺电气,和顺电气2016年度业绩说明会,-0.03358167463582783,-0.06752095541873743,-0.10030087070903396,-0.25565859792518053,-0.3667863169292849,-0.4255938400337957,-0.5217565652107914
2017/05/11,002615,哈尔斯,哈尔斯2016年度业绩说明会,0.023151125401929224,0.0220584891071996,0.026130913712250892,-0.20753654959932472,-0.318770242121825,-0.4012529503236755,-0.4750595165008085
2017/05/08,002567,唐人神,唐人神2016年度业绩网上说明会,-0.05003166561114602,-0.046445497630331616,-0.046721113127646645,0.0038403277479128867,-0.11850676072898311,-0.31515751241075035,-0.3872005659698479
2017/05/08,300426,唐德影视,唐德影视2016年度业绩网上说明会,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/05/04,002462,嘉事堂,嘉事堂2016年度业绩网上说明会,-0.02261866191479036,-0.030261797914513215,-0.04273961499493394,-0.03797791458767616,-0.025796837005681156,-0.10416217735493262,-0.16717266629695435
2017/04/28,300117,嘉寓股份,嘉寓股份2016年度网上业绩说明会,0.16295264623955452,0.15321169707573126,0.12135176651305665,0.28415197624791233,0.21594983635099269,0.17161914551305046,0.10536173560006713
2017/04/20,002198,嘉应制药,嘉应制药2016年度业绩网上说明会,-0.03116978364503122,-0.05748023363896114,-0.07280642527400051,-0.06060447239692478,-0.06162921737378591,-0.06432005812804965,-0.0012323986986298254
